Entry	Reviewed	Entry Name	Length	Pfam	PDB
A0A6L8HTP2	unreviewed	A0A6L8HTP2_9BACT	77	PF01402;	
A0A6L8HU26	unreviewed	A0A6L8HU26_9BACT	76	PF01402;	
A0A6L8HV96	unreviewed	A0A6L8HV96_9CHLR	83	PF01402;	
A0A6L8HVS1	unreviewed	A0A6L8HVS1_9CHLR	99	PF01402;	
A0A6L8IHX8	unreviewed	A0A6L8IHX8_9GAMM	73	PF01402;	
A0A6L8IKT0	unreviewed	A0A6L8IKT0_9GAMM	72	PF01402;	
A0A6L8J517	unreviewed	A0A6L8J517_9BACT	81	PF01402;	
A0A6L8JHM4	unreviewed	A0A6L8JHM4_9BACT	73	PF01402;	
A0A6L8JHR9	unreviewed	A0A6L8JHR9_9ACTN	73	PF01402;	
A0A6L8JMD0	unreviewed	A0A6L8JMD0_9ACTN	57	PF01402;	
A0A6L8MIP5	unreviewed	A0A6L8MIP5_9BURK	159	PF09397;PF01402;	
A0A6L8MLR3	unreviewed	A0A6L8MLR3_9BURK	75	PF01402;	
A0A6L8Q980	unreviewed	A0A6L8Q980_9ACTN	56	PF01402;	
A0A6L8RK57	unreviewed	A0A6L8RK57_9ACTN	88	PF01402;	
A0A6L8S1Z3	unreviewed	A0A6L8S1Z3_9FIRM	112	PF05713;PF01402;	
A0A6L8V2F2	unreviewed	A0A6L8V2F2_9BACL	93	PF01402;	
A0A6L8VPM3	unreviewed	A0A6L8VPM3_9RHOB	60	PF01402;	
A0A6L8X749	unreviewed	A0A6L8X749_CITAM	82	PF01402;	
A0A6L8XRE8	unreviewed	A0A6L8XRE8_9FIRM	50	PF01402;	
A0A6L9D679	unreviewed	A0A6L9D679_ECOLX	94	PF01402;	
A0A6L9DA59	unreviewed	A0A6L9DA59_ECOLX	72	PF01402;	
A0A6L9FG04	unreviewed	A0A6L9FG04_9VIBR	65	PF01402;	
A0A6L9G3W2	unreviewed	A0A6L9G3W2_9MICC	65	PF01402;	
A0A6L9G7X3	unreviewed	A0A6L9G7X3_9MICC	74	PF01402;	
A0A6L9HN00	unreviewed	A0A6L9HN00_9FIRM	68	PF01402;	
A0A6L9IH29	unreviewed	A0A6L9IH29_9CHLR	46	PF01402;	
A0A6L9JMF5	unreviewed	A0A6L9JMF5_PHOLM	82	PF01402;	
A0A6L9JNK5	unreviewed	A0A6L9JNK5_PHOLM	90	PF01402;	
A0A6L9JPA6	unreviewed	A0A6L9JPA6_PHOLM	95	PF01402;	
A0A6L9KM79	unreviewed	A0A6L9KM79_9BURK	1362	PF00171;PF01619;PF14850;PF18327;PF01402;	
A0A6L9KXK5	unreviewed	A0A6L9KXK5_9PROT	78	PF01402;	
A0A6L9LY23	unreviewed	A0A6L9LY23_9DELT	116	PF05713;PF01402;	
A0A6L9MFS8	unreviewed	A0A6L9MFS8_9HYPH	89	PF01402;	
A0A6L9MP15	unreviewed	A0A6L9MP15_9HYPH	148	PF01402;	
A0A6L9S2Y8	unreviewed	A0A6L9S2Y8_9ACTN	54	PF01402;	
A0A6L9SCY0	unreviewed	A0A6L9SCY0_9ACTN	73	PF01402;	
A0A6L9SH71	unreviewed	A0A6L9SH71_9ACTN	72	PF01402;	
A0A6L9SHD0	unreviewed	A0A6L9SHD0_9ACTN	93	PF01402;	
A0A6L9T7V4	unreviewed	A0A6L9T7V4_9BIFI	89	PF01402;	
A0A6L9TE32	unreviewed	A0A6L9TE32_9BIFI	97	PF01402;	
A0A6L9TGH3	unreviewed	A0A6L9TGH3_RHILE	76	PF01402;	
A0A6L9UB87	unreviewed	A0A6L9UB87_9HYPH	89	PF01402;	
A0A6L9YD30	unreviewed	A0A6L9YD30_9CYAN	47	PF01402;	
A0A6L9YDD2	unreviewed	A0A6L9YDD2_9CYAN	47	PF01402;	
A0A6L9YDP7	unreviewed	A0A6L9YDP7_9CYAN	47	PF01402;	
A0A6L9YER6	unreviewed	A0A6L9YER6_9CYAN	56	PF01402;	
A0A6L9YNM3	unreviewed	A0A6L9YNM3_9CYAN	47	PF01402;	
A0A6L9Z1W0	unreviewed	A0A6L9Z1W0_9CYAN	94	PF01402;	
A0A6L9Z4C5	unreviewed	A0A6L9Z4C5_9CYAN	161	PF01402;	
A0A6L9Z5C7	unreviewed	A0A6L9Z5C7_9CYAN	47	PF01402;	
A0A6L9ZC14	unreviewed	A0A6L9ZC14_9CYAN	54	PF01402;	
A0A6L9ZKH1	unreviewed	A0A6L9ZKH1_9CYAN	66	PF01402;	
A0A6L9ZMG6	unreviewed	A0A6L9ZMG6_9CYAN	74	PF01402;	
A0A6L9ZS55	unreviewed	A0A6L9ZS55_9CYAN	70	PF01402;	
A0A6L9ZSR3	unreviewed	A0A6L9ZSR3_9CYAN	63	PF01402;	
A0A6L9ZU53	unreviewed	A0A6L9ZU53_9CYAN	71	PF01402;	
A0A6L9ZUT1	unreviewed	A0A6L9ZUT1_9CYAN	75	PF01402;	
A0A6M0AK57	unreviewed	A0A6M0AK57_9CYAN	57	PF01402;	
A0A6M0AKC4	unreviewed	A0A6M0AKC4_9CYAN	47	PF01402;	
A0A6M0ASK0	unreviewed	A0A6M0ASK0_9CYAN	54	PF01402;	
A0A6M0AWH5	unreviewed	A0A6M0AWH5_9CYAN	161	PF01402;	
A0A6M0B1C0	unreviewed	A0A6M0B1C0_9CYAN	77	PF01402;	
A0A6M0B8V4	unreviewed	A0A6M0B8V4_9CYAN	70	PF01402;	
A0A6M0BDJ7	unreviewed	A0A6M0BDJ7_9CYAN	56	PF01402;	
A0A6M0BGG2	unreviewed	A0A6M0BGG2_9CYAN	57	PF01402;	
A0A6M0BH51	unreviewed	A0A6M0BH51_9CYAN	47	PF01402;	
A0A6M0BHG1	unreviewed	A0A6M0BHG1_9CYAN	55	PF01402;	
A0A6M0BLS1	unreviewed	A0A6M0BLS1_9CYAN	133	PF01402;	
A0A6M0BML3	unreviewed	A0A6M0BML3_9CYAN	70	PF01402;	
A0A6M0CEL1	unreviewed	A0A6M0CEL1_9CYAN	76	PF01402;	
A0A6M0ENW2	unreviewed	A0A6M0ENW2_9CYAN	52	PF01402;	
A0A6M0EPH8	unreviewed	A0A6M0EPH8_9CYAN	53	PF01402;	
A0A6M0F198	unreviewed	A0A6M0F198_9CYAN	81	PF01402;	
A0A6M0FCB8	unreviewed	A0A6M0FCB8_9CYAN	66	PF01402;	
A0A6M0FMI9	unreviewed	A0A6M0FMI9_9CYAN	70	PF01402;	
A0A6M0FSL4	unreviewed	A0A6M0FSL4_9CYAN	70	PF01402;	
A0A6M0FSV6	unreviewed	A0A6M0FSV6_9CYAN	74	PF01402;	
A0A6M0FXM2	unreviewed	A0A6M0FXM2_9CYAN	54	PF01402;	
A0A6M0GAY3	unreviewed	A0A6M0GAY3_9CYAN	95	PF01402;	
A0A6M0HV80	unreviewed	A0A6M0HV80_9HYPH	96	PF01402;	
A0A6M0IU15	unreviewed	A0A6M0IU15_9NOSO	73	PF01402;	
A0A6M0J280	unreviewed	A0A6M0J280_9NOSO	70	PF01402;	
A0A6M0J3X2	unreviewed	A0A6M0J3X2_9NOSO	48	PF01402;	
A0A6M0J4A7	unreviewed	A0A6M0J4A7_9NOSO	53	PF01402;	
A0A6M0J735	unreviewed	A0A6M0J735_9NOSO	70	PF01402;	
A0A6M0JC54	unreviewed	A0A6M0JC54_9NOSO	74	PF01402;	
A0A6M0JCW7	unreviewed	A0A6M0JCW7_9NOSO	119	PF01402;	
A0A6M0JT59	unreviewed	A0A6M0JT59_9GAMM	92	PF01402;	
A0A6M0K189	unreviewed	A0A6M0K189_9GAMM	96	PF01402;	
A0A6M0K6C4	unreviewed	A0A6M0K6C4_9GAMM	80	PF01402;	
A0A6M0KPE9	unreviewed	A0A6M0KPE9_9NOCA	76	PF01402;	
A0A6M0PTX0	unreviewed	A0A6M0PTX0_ECOLX	91	PF01402;	
A0A6M0QX96	unreviewed	A0A6M0QX96_9RHOB	188	PF05713;PF01402;	
A0A6M0QXT6	unreviewed	A0A6M0QXT6_9RHOB	94	PF01402;	
A0A6M0T2U5	unreviewed	A0A6M0T2U5_CLOBO	63	PF01402;	
A0A6M0Y3L3	unreviewed	A0A6M0Y3L3_CLOSG	63	PF01402;	
A0A6M1CJP5	unreviewed	A0A6M1CJP5_KLEPN	88	PF01402;	
A0A6M1HWL7	unreviewed	A0A6M1HWL7_ECOLX	97	PF01402;	
A0A6M1MRU6	unreviewed	A0A6M1MRU6_9RHOB	143	PF01402;	
A0A6M1PHN3	unreviewed	A0A6M1PHN3_9BACL	93	PF01402;	
A0A6M1QVI4	unreviewed	A0A6M1QVI4_9ACTN	86	PF01402;	
A0A6M1SRU8	unreviewed	A0A6M1SRU8_HALSX	90	PF01402;	
A0A6M1T0V4	unreviewed	A0A6M1T0V4_9BACT	123	PF01402;	
A0A6M1TXF5	unreviewed	A0A6M1TXF5_9RHOB	150	PF01402;	
A0A6M1U5C8	unreviewed	A0A6M1U5C8_9BACL	83	PF01402;	
A0A6M1VRQ5	unreviewed	A0A6M1VRQ5_CLOPF	135	PF01402;	
A0A6M1WMD1	unreviewed	A0A6M1WMD1_CLOPF	70	PF01402;	
A0A6M1ZKU3	unreviewed	A0A6M1ZKU3_9BACT	111	PF01402;	
A0A6M2AQB8	unreviewed	A0A6M2AQB8_MAMSC	54	PF01402;	
A0A6M2B5Z5	unreviewed	A0A6M2B5Z5_9GAMM	93	PF01402;	
A0A6M2BVE9	unreviewed	A0A6M2BVE9_9GAMM	80	PF01402;	
A0A6M2VV98	unreviewed	A0A6M2VV98_XANCI	90	PF01402;	
A0A6M2VW75	unreviewed	A0A6M2VW75_XANCI	90	PF01402;	
A0A6M3IDZ3	unreviewed	A0A6M3IDZ3_9ZZZZ	81	PF01402;	
A0A6M3J417	unreviewed	A0A6M3J417_9ZZZZ	46	PF01402;	
A0A6M3JL86	unreviewed	A0A6M3JL86_9ZZZZ	79	PF01402;	
A0A6M3JNY2	unreviewed	A0A6M3JNY2_9ZZZZ	58	PF01402;	
A0A6M3JSU2	unreviewed	A0A6M3JSU2_9ZZZZ	79	PF01402;	
A0A6M3L827	unreviewed	A0A6M3L827_9ZZZZ	119	PF01844;PF01402;	
A0A6M3M104	unreviewed	A0A6M3M104_9ZZZZ	55	PF01402;	
A0A6M3M1J9	unreviewed	A0A6M3M1J9_9ZZZZ	58	PF01402;	
A0A6M3M2R9	unreviewed	A0A6M3M2R9_9ZZZZ	64	PF01402;	
A0A6M3ME26	unreviewed	A0A6M3ME26_9ZZZZ	53	PF01402;	
A0A6M3NRJ9	unreviewed	A0A6M3NRJ9_SALET	93	PF01402;	
A0A6M3UV67	unreviewed	A0A6M3UV67_PSEAI	95	PF01402;	
A0A6M3VWF1	unreviewed	A0A6M3VWF1_SSRV1	58	PF01402;	
A0A6M3VXI1	unreviewed	A0A6M3VXI1_9VIRU	61	PF01402;	
A0A6M3VXK4	unreviewed	A0A6M3VXK4_9VIRU	58	PF01402;	
A0A6M3XCZ4	unreviewed	A0A6M3XCZ4_9ZZZZ	79	PF01402;	
A0A6M3XJ63	unreviewed	A0A6M3XJ63_9ZZZZ	59	PF01402;	
A0A6M3XT91	unreviewed	A0A6M3XT91_9ZZZZ	53	PF01402;	
A0A6M3XV83	unreviewed	A0A6M3XV83_9ZZZZ	56	PF01402;	
A0A6M3Y087	unreviewed	A0A6M3Y087_9ZZZZ	57	PF01402;	
A0A6M3YC82	unreviewed	A0A6M3YC82_PSEAI	71	PF01402;	
A0A6M3Z7M2	unreviewed	A0A6M3Z7M2_BACSU	93	PF01402;	
A0A6M3ZJ65	unreviewed	A0A6M3ZJ65_9BURK	72	PF01402;	
A0A6M4AT86	unreviewed	A0A6M4AT86_9SPHN	102	PF01402;	
A0A6M4ATY7	unreviewed	A0A6M4ATY7_9SPHN	82	PF01402;	
A0A6M4GG46	unreviewed	A0A6M4GG46_SPHYA	92	PF01402;	
A0A6M4IWH5	unreviewed	A0A6M4IWH5_9BACT	113	PF01402;	
A0A6M4MI49	unreviewed	A0A6M4MI49_9ALTE	90	PF01402;	
A0A6M4NP31	unreviewed	A0A6M4NP31_9ENTR	106	PF01402;	
A0A6M4P9J4	unreviewed	A0A6M4P9J4_9GAMM	57	PF01402;	
A0A6M4PBG5	unreviewed	A0A6M4PBG5_9GAMM	59	PF01402;	
A0A6M4XPH2	unreviewed	A0A6M4XPH2_9GAMM	98	PF01402;	
A0A6M4XTQ6	unreviewed	A0A6M4XTQ6_9GAMM	95	PF01402;	
A0A6M4ZQS0	unreviewed	A0A6M4ZQS0_AERME	98	PF01402;	
A0A6M5CWV5	unreviewed	A0A6M5CWV5_9ENTR	92	PF01402;	
A0A6M5D1R1	unreviewed	A0A6M5D1R1_9ENTR	94	PF01402;	
A0A6M5HZX5	unreviewed	A0A6M5HZX5_SERMA	82	PF01402;	
A0A6M5J1T1	unreviewed	A0A6M5J1T1_9MICO	81	PF01402;	
A0A6M5JED3	unreviewed	A0A6M5JED3_9SPHN	81	PF01402;	
A0A6M5UMU5	unreviewed	A0A6M5UMU5_9MICO	88	PF01402;	
A0A6M5Z6K0	unreviewed	A0A6M5Z6K0_9GAMM	97	PF01402;	
A0A6M5Z7Q7	unreviewed	A0A6M5Z7Q7_9GAMM	89	PF01402;	
A0A6M5ZJ78	unreviewed	A0A6M5ZJ78_RHILT	76	PF01402;	
A0A6M6JJL8	unreviewed	A0A6M6JJL8_9PSEU	81	PF01402;	
A0A6M7TRI0	unreviewed	A0A6M7TRI0_9HYPH	68	PF01402;	
A0A6M7TSJ6	unreviewed	A0A6M7TSJ6_9HYPH	65	PF01402;	
A0A6M7U4R8	unreviewed	A0A6M7U4R8_RHILI	67	PF01402;	
A0A6M7U756	unreviewed	A0A6M7U756_RHILI	151	PF01402;	
A0A6M7UTG3	unreviewed	A0A6M7UTG3_9HYPH	68	PF01402;	
A0A6M8C2F8	unreviewed	A0A6M8C2F8_9XANT	98	PF01402;	
A0A6M8EIQ8	unreviewed	A0A6M8EIQ8_9PROT	85	PF01402;	
A0A6M8F8C6	unreviewed	A0A6M8F8C6_9PSED	90	PF01402;	
A0A6M8HZM3	unreviewed	A0A6M8HZM3_9PROT	90	PF01402;	
A0A6M8NS35	unreviewed	A0A6M8NS35_9PROT	79	PF01402;	
A0A6M8R7C1	unreviewed	A0A6M8R7C1_PROVU	102	PF01402;	
A0A6M8SSY7	unreviewed	A0A6M8SSY7_9NEIS	96	PF01402;	
A0A6M8U9M8	unreviewed	A0A6M8U9M8_9GAMM	93	PF01402;	
A0A6M8VCU3	unreviewed	A0A6M8VCU3_9PROT	72	PF01402;	
A0A6M8VHU1	unreviewed	A0A6M8VHU1_9PROT	100	PF01402;	
A0A6M8VSF5	unreviewed	A0A6M8VSF5_9PROT	78	PF01402;	
A0A6M8WW45	unreviewed	A0A6M8WW45_9HYPH	76	PF01402;	
A0A6M9QYM4	unreviewed	A0A6M9QYM4_ECOLX	90	PF01402;	
A0A6N0HPR5	unreviewed	A0A6N0HPR5_9GAMM	60	PF01402;	
A0A6N0I500	unreviewed	A0A6N0I500_STAHO	54	PF01402;	
A0A6N0KTY0	unreviewed	A0A6N0KTY0_9PSED	75	PF01402;	
A0A6N0LU56	unreviewed	A0A6N0LU56_9NOSO	70	PF01402;	
A0A6N0M1X8	unreviewed	A0A6N0M1X8_9NOSO	48	PF01402;	
A0A6N0NSN1	unreviewed	A0A6N0NSN1_9CREN	83	PF01402;	
A0A6N0NSZ9	unreviewed	A0A6N0NSZ9_9EURY	130	PF08753;PF01402;	
A0A6N0NUV9	unreviewed	A0A6N0NUV9_9EURY	248	PF00483;PF01402;	
A0A6N0NVS9	unreviewed	A0A6N0NVS9_9CREN	49	PF01402;	
A0A6N0NX05	unreviewed	A0A6N0NX05_9CREN	129	PF08753;PF01402;	
A0A6N0NXF2	unreviewed	A0A6N0NXF2_9CREN	58	PF01402;	
A0A6N0P102	unreviewed	A0A6N0P102_9CREN	45	PF01402;	
A0A6N0WVS3	unreviewed	A0A6N0WVS3_9SPHN	142	PF01402;	
A0A6N0WXZ3	unreviewed	A0A6N0WXZ3_9SPHN	142	PF01402;	
A0A6N1CLR6	unreviewed	A0A6N1CLR6_9PSED	82	PF01402;	
A0A6N1CMM6	unreviewed	A0A6N1CMM6_9PSED	83	PF01402;	
A0A6N1CX77	unreviewed	A0A6N1CX77_9MICO	65	PF01402;	
A0A6N1DMR5	unreviewed	A0A6N1DMR5_9GAMM	56	PF01402;	
A0A6N1NY49	unreviewed	A0A6N1NY49_9PROT	85	PF01402;	
A0A6N1XCQ3	unreviewed	A0A6N1XCQ3_9RHOO	78	PF01402;	
A0A6N1YFK6	unreviewed	A0A6N1YFK6_9BACT	80	PF01402;	
A0A6N2CIN0	unreviewed	A0A6N2CIN0_9BACT	74	PF01402;	
A0A6N2CJZ4	unreviewed	A0A6N2CJZ4_9BACT	79	PF01402;	
A0A6N2CQ77	unreviewed	A0A6N2CQ77_9BACT	86	PF01402;	
A0A6N2CQ90	unreviewed	A0A6N2CQ90_9BACT	150	PF08753;PF01402;	
A0A6N2CTD2	unreviewed	A0A6N2CTD2_9BACT	136	PF01402;	
A0A6N2DAM0	unreviewed	A0A6N2DAM0_9CYAN	48	PF01402;	
A0A6N2DLH0	unreviewed	A0A6N2DLH0_9ACTN	114	PF01402;	
A0A6N2DMV2	unreviewed	A0A6N2DMV2_9PROT	137	PF01402;	
A0A6N2DYH3	unreviewed	A0A6N2DYH3_9SPIO	79	PF01402;	
A0A6N2E0H4	unreviewed	A0A6N2E0H4_9SPIO	89	PF01402;	
A0A6N2E294	unreviewed	A0A6N2E294_9SPIO	77	PF01402;	
A0A6N2E2C0	unreviewed	A0A6N2E2C0_9SPIO	76	PF01402;	
A0A6N2E605	unreviewed	A0A6N2E605_9SPIO	71	PF01402;	
A0A6N2E7W5	unreviewed	A0A6N2E7W5_9SPIO	76	PF01402;	
A0A6N2E992	unreviewed	A0A6N2E992_9PROT	68	PF01402;	
A0A6N2EAG0	unreviewed	A0A6N2EAG0_9SPIO	85	PF01402;	
A0A6N2EAW4	unreviewed	A0A6N2EAW4_9SPIO	79	PF01402;	
A0A6N2EBV7	unreviewed	A0A6N2EBV7_9BACT	72	PF01402;	
A0A6N2ED25	unreviewed	A0A6N2ED25_9CYAN	87	PF01402;	
A0A6N2EEB1	unreviewed	A0A6N2EEB1_9CYAN	79	PF01402;	
A0A6N2EGM5	unreviewed	A0A6N2EGM5_9CYAN	73	PF01402;	
A0A6N2EGY2	unreviewed	A0A6N2EGY2_9CYAN	105	PF01402;	
A0A6N2I6K8	unreviewed	A0A6N2I6K8_9ACTN	74	PF01402;	
A0A6N2JV67	unreviewed	A0A6N2JV67_9CYAN	72	PF01402;	
A0A6N2K0N4	unreviewed	A0A6N2K0N4_9CYAN	92	PF01402;	
A0A6N2TPV5	unreviewed	A0A6N2TPV5_9CLOT	54	PF01402;	
A0A6N2WND1	unreviewed	A0A6N2WND1_CITAM	81	PF01402;	
A0A6N2ZWC7	unreviewed	A0A6N2ZWC7_9ACTN	88	PF01402;	
A0A6N3GX93	unreviewed	A0A6N3GX93_9ENTR	97	PF01402;	
A0A6N3HUX9	unreviewed	A0A6N3HUX9_ENTAG	95	PF01402;	
A0A6N3HY49	unreviewed	A0A6N3HY49_9ENTR	80	PF01402;	
A0A6N3J560	unreviewed	A0A6N3J560_SHESW	90	PF01402;	
A0A6N3LYZ9	unreviewed	A0A6N3LYZ9_YEREN	95	PF01402;	
A0A6N3QEZ2	unreviewed	A0A6N3QEZ2_SHIFL	120	PF01402;	
A0A6N3RCM1	unreviewed	A0A6N3RCM1_SHIFL	97	PF01402;	
A0A6N4ALK1	unreviewed	A0A6N4ALK1_9FIRM	65	PF01402;	
A0A6N4CZB7	unreviewed	A0A6N4CZB7_AERSA	98	PF01402;	
A0A6N4P3F0	unreviewed	A0A6N4P3F0_ECOLX	72	PF01402;	
A0A6N4PL69	unreviewed	A0A6N4PL69_9LEPT	35	PF01402;	
A0A6N4Q000	unreviewed	A0A6N4Q000_9LEPT	86	PF01402;	
A0A6N4Q042	unreviewed	A0A6N4Q042_9LEPT	81	PF01402;	
A0A6N4QLT6	unreviewed	A0A6N4QLT6_9LEPT	81	PF01402;	
A0A6N4TDN6	unreviewed	A0A6N4TDN6_9BACT	58	PF01402;	
A0A6N4TFY3	unreviewed	A0A6N4TFY3_9BACT	94	PF01402;	
A0A6N4V5T5	unreviewed	A0A6N4V5T5_9MYCO	82	PF01402;	
A0A6N4V848	unreviewed	A0A6N4V848_9MYCO	85	PF01402;	
A0A6N4WHI9	unreviewed	A0A6N4WHI9_9MYCO	79	PF01402;	
A0A6N4X3V6	unreviewed	A0A6N4X3V6_9BACT	144	PF08753;PF01402;	
A0A6N6JKB3	unreviewed	A0A6N6JKB3_9RHOB	140	PF01402;	
A0A6N6JPZ6	unreviewed	A0A6N6JPZ6_9BACT	187	PF08753;PF01402;	
A0A6N6JZV5	unreviewed	A0A6N6JZV5_9ENTR	82	PF01402;	
A0A6N6K1I6	unreviewed	A0A6N6K1I6_9ENTR	95	PF01402;	
A0A6N6K8C7	unreviewed	A0A6N6K8C7_9ENTR	81	PF01402;	
A0A6N6LEP6	unreviewed	A0A6N6LEP6_9PROT	96	PF01402;	
A0A6N6LI30	unreviewed	A0A6N6LI30_9PROT	77	PF01402;	
A0A6N6LPU3	unreviewed	A0A6N6LPU3_9PROT	124	PF01402;	
A0A6N6P3C9	unreviewed	A0A6N6P3C9_9BACT	78	PF01402;	
A0A6N6QBH1	unreviewed	A0A6N6QBH1_9BACT	244	PF01402;	
A0A6N6RYA6	unreviewed	A0A6N6RYA6_9BACT	82	PF01402;	
A0A6N6SYF5	unreviewed	A0A6N6SYF5_9HYPH	52	PF01402;	
A0A6N6T721	unreviewed	A0A6N6T721_9GAMM	76	PF01402;	
A0A6N6W299	unreviewed	A0A6N6W299_9BURK	91	PF01402;	
A0A6N6Z3Z6	unreviewed	A0A6N6Z3Z6_9BACT	74	PF01402;	
A0A6N6Z7S7	unreviewed	A0A6N6Z7S7_9BACT	83	PF01402;	
A0A6N6ZLB7	unreviewed	A0A6N6ZLB7_9BACT	90	PF01402;	
A0A6N7AB33	unreviewed	A0A6N7AB33_9CHLR	97	PF01402;	
A0A6N7AIE9	unreviewed	A0A6N7AIE9_9PROT	70	PF01402;	
A0A6N7AQJ2	unreviewed	A0A6N7AQJ2_9BACT	75	PF01402;	
A0A6N7AR34	unreviewed	A0A6N7AR34_9BACT	72	PF01402;	
A0A6N7AR41	unreviewed	A0A6N7AR41_9BACT	72	PF01402;	
A0A6N7ASD5	unreviewed	A0A6N7ASD5_9BACT	91	PF01402;	
A0A6N7AUI5	unreviewed	A0A6N7AUI5_9BACT	54	PF01402;	
A0A6N7AYF3	unreviewed	A0A6N7AYF3_9FIRM	92	PF01402;	
A0A6N7CE43	unreviewed	A0A6N7CE43_9NOCA	107	PF01402;	
A0A6N7CLB0	unreviewed	A0A6N7CLB0_9NOCA	153	PF01402;	
A0A6N7CLV0	unreviewed	A0A6N7CLV0_9NOCA	121	PF01402;	
A0A6N7CQA8	unreviewed	A0A6N7CQA8_9NOCA	73	PF01402;	
A0A6N7DXM5	unreviewed	A0A6N7DXM5_9GAMM	157	PF08753;PF01402;	
A0A6N7EKS2	unreviewed	A0A6N7EKS2_9MICO	85	PF01402;	
A0A6N7ENM3	unreviewed	A0A6N7ENM3_9MICO	77	PF01402;	
A0A6N7FIU4	unreviewed	A0A6N7FIU4_9ACTN	85	PF01402;	
A0A6N7FJ17	unreviewed	A0A6N7FJ17_9ACTN	71	PF01402;	
A0A6N7FJ27	unreviewed	A0A6N7FJ27_9ACTN	83	PF01402;	
A0A6N7FJI8	unreviewed	A0A6N7FJI8_9ACTN	231	PF01402;	
A0A6N7FLP5	unreviewed	A0A6N7FLP5_9ACTN	84	PF01402;	
A0A6N7FM69	unreviewed	A0A6N7FM69_9ACTN	62	PF01402;	
A0A6N7FPH2	unreviewed	A0A6N7FPH2_9ACTN	76	PF01402;	
A0A6N7FPQ5	unreviewed	A0A6N7FPQ5_9ACTN	109	PF01402;	
A0A6N7G3K4	unreviewed	A0A6N7G3K4_9PSEU	79	PF01402;	
A0A6N7GA71	unreviewed	A0A6N7GA71_9ACTN	85	PF01402;	
A0A6N7GB02	unreviewed	A0A6N7GB02_9ACTN	85	PF01402;	
A0A6N7GGW2	unreviewed	A0A6N7GGW2_9ACTN	62	PF01402;	
A0A6N7GHK1	unreviewed	A0A6N7GHK1_9ACTN	74	PF01402;	
A0A6N7GND6	unreviewed	A0A6N7GND6_9ACTN	81	PF01402;	
A0A6N7GPS6	unreviewed	A0A6N7GPS6_9HYPH	63	PF01402;	
A0A6N7GPX3	unreviewed	A0A6N7GPX3_9HYPH	66	PF01402;	
A0A6N7GRA8	unreviewed	A0A6N7GRA8_9HYPH	158	PF01402;	
A0A6N7GY32	unreviewed	A0A6N7GY32_9HYPH	69	PF01402;	
A0A6N7H8F2	unreviewed	A0A6N7H8F2_9PSEU	83	PF01402;	
A0A6N7H984	unreviewed	A0A6N7H984_9HYPH	144	PF01402;	
A0A6N7H9Z9	unreviewed	A0A6N7H9Z9_9PSEU	74	PF01402;	
A0A6N7HA38	unreviewed	A0A6N7HA38_9PSEU	85	PF01402;	
A0A6N7HJN1	unreviewed	A0A6N7HJN1_9PSEU	102	PF01402;	
A0A6N7I9S8	unreviewed	A0A6N7I9S8_9ACTN	44	PF01402;	
A0A6N7ICL7	unreviewed	A0A6N7ICL7_9ACTN	79	PF01402;	
A0A6N7IEI0	unreviewed	A0A6N7IEI0_9ACTN	78	PF01402;	
A0A6N7IKE7	unreviewed	A0A6N7IKE7_9ACTN	73	PF01402;	
A0A6N7ILP2	unreviewed	A0A6N7ILP2_9FIRM	70	PF01402;	
A0A6N7IMZ3	unreviewed	A0A6N7IMZ3_9FIRM	82	PF01402;	
A0A6N7IRQ7	unreviewed	A0A6N7IRQ7_9FIRM	91	PF01402;	
A0A6N7JSA5	unreviewed	A0A6N7JSA5_9PROT	132	PF01402;	
A0A6N7L710	unreviewed	A0A6N7L710_9ACTN	55	PF01402;	
A0A6N7LM99	unreviewed	A0A6N7LM99_SINTE	90	PF01402;	
A0A6N7QDK0	unreviewed	A0A6N7QDK0_9XANT	94	PF01402;	
A0A6N7QUH6	unreviewed	A0A6N7QUH6_9GAMM	82	PF01402;	
A0A6N7RQ23	unreviewed	A0A6N7RQ23_9ACTN	91	PF01402;	
A0A6N7RQD8	unreviewed	A0A6N7RQD8_9ACTN	88	PF01402;	
A0A6N7S4F4	unreviewed	A0A6N7S4F4_9FIRM	160	PF01402;	
A0A6N7TZZ6	unreviewed	A0A6N7TZZ6_9BIFI	122	PF01402;	
A0A6N7WH86	unreviewed	A0A6N7WH86_9FIRM	160	PF01402;	
A0A6N7WKH9	unreviewed	A0A6N7WKH9_9FIRM	160	PF01402;	
A0A6N7YNC0	unreviewed	A0A6N7YNC0_9ACTN	64	PF01402;	
A0A6N7YR14	unreviewed	A0A6N7YR14_9ACTN	113	PF01402;	
A0A6N7YV59	unreviewed	A0A6N7YV59_9PSEU	56	PF01402;	
A0A6N7Z5I7	unreviewed	A0A6N7Z5I7_9PSEU	81	PF01402;	
A0A6N7ZID7	unreviewed	A0A6N7ZID7_9MICO	67	PF01402;	
A0A6N8B1X3	unreviewed	A0A6N8B1X3_9FIRM	88	PF01402;	
A0A6N8BEH0	unreviewed	A0A6N8BEH0_9FIRM	83	PF01402;	
A0A6N8BRC4	unreviewed	A0A6N8BRC4_9DELT	79	PF01402;	
A0A6N8DHD4	unreviewed	A0A6N8DHD4_RHOAC	81	PF01402;	
A0A6N8EHG2	unreviewed	A0A6N8EHG2_9GAMM	84	PF01402;	
